Name,URL,red,greenteal,blue,white,black,orangeyellow,purple,bars,stripes,circles,crosses,saltires,quarters,stars,crescents,triangles,contains_image,contains_text
Andorra la Vella,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Andorra_la_Vella.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,FALSE,FALSE
Vienna,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flag_of_Salzburg%2C_Vienna%2C_Vorarlberg.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
State Vienna,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Vienna_%28state%29.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,FALSE
Antwerp,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Antwerp_%28City%29.svg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Bruges,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Bruges.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,8,0,0,1,0,0,0,0,TRUE,FALSE
Charleroi,https://upload.wikimedia.org/wikipedia/commons/6/6c/Drapeau_ville_be_Charleroi.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,12,0,0,TRUE,FALSE
Ghent,https://upload.wikimedia.org/wikipedia/commons/d/dd/GentseVlag.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,FALSE
Leuven,https://upload.wikimedia.org/wikipedia/commons/3/3c/Flag_of_Leuven.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Liège,https://upload.wikimedia.org/wikipedia/commons/1/1c/LuikVlag.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,FALSE,FALSE
Mechelen,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Mechlin.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7,0,0,0,0,0,0,0,0,TRUE,FALSE
Mons,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Mons.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,0,0,0,0,0,0,0,FALSE,FALSE
Namur,https://upload.wikimedia.org/wikipedia/commons/3/3a/Flag_of_Namur.svg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Ostend,https://upload.wikimedia.org/wikipedia/commons/4/4c/Afbeelding_OostendeVlag.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Zonnebeke,https://upload.wikimedia.org/wikipedia/commons/5/51/Zonnebeke_vlag.jpg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,TRUE
Annecy,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Annecy.gif,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,FALSE
Besançon,https://upload.wikimedia.org/wikipedia/commons/2/2d/Flag_of_Besan%C3%A7on.svg,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,FALSE,FALSE
Biarritz,https://upload.wikimedia.org/wikipedia/commons/2/2e/Biarritz_flag.svg,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,0,0,0,0,0,0,0,FALSE,FALSE
Bois-Colombes,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Bordeaux,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Calais,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Calais.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Dunkerque,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Dunkirk.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,6,0,0,0,0,0,0,0,FALSE,FALSE
Grenoble,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Grenoble.svg,,,,,,,,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Lens (Pas-de-Calais),https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Lens_%28Pas-de-Calais%29.svg,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Lyon,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Lyon.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Marseille,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Marseille.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Mulhouse,https://upload.wikimedia.org/wikipedia/commons/e/ea/DrapeauMulhouse.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Metz,https://upload.wikimedia.org/wikipedia/commons/3/3f/Metz_flag.svg,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,0,0,0,0,0,FALSE,FALSE
Nantes,https://upload.wikimedia.org/wikipedia/commons/d/d5/Nantes.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,4,0,0,0,TRUE,FALSE
Nice,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_County_of_Nice.svg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,7,0,0,0,0,0,0,0,TRUE,FALSE
Orléans,https://upload.wikimedia.org/wikipedia/commons/2/28/Flag_of_Orl%C3%A9ans%2C_France.svg,,,,,,,,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Paris,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Paris.svg,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Reims,https://upload.wikimedia.org/wikipedia/commons/8/8e/Drapeau_de_Reims.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,0,0,0,0,0,0,FALSE,FALSE
Rennes,https://upload.wikimedia.org/wikipedia/commons/4/42/Drapeau_Rennes.svg,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,2,0,0,0,0,0,0,0,TRUE,FALSE
Strasbourg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Strasbourg.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,2,FALSE,FALSE
Toulon,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_Toulon.svg,,,,,,,,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Toulouse,https://upload.wikimedia.org/wikipedia/commons/7/7f/Flag_of_Midi-Pyr%C3%A9n%C3%A9es.svg,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,12,0,0,0,0,0,0,TRUE,FALSE
Vannes,https://upload.wikimedia.org/wikipedia/commons/7/7a/Drapeau_de_Vannes.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
Aachen,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_de-city_of_Aachen.svg,,,,,,,,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Arnstadt,https://upload.wikimedia.org/wikipedia/commons/3/39/Hissflagge_der_Stadt_Arnstadt.svg,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Augsburg,https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Augsburg.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Bad Münder,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flagge_Bad_Muender_am_Deister.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,FALSE,FALSE
Bad Urach,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_blue_white_red_2x5.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,0,0,0,0,0,0,0,FALSE,FALSE
Bad Wildungen,https://upload.wikimedia.org/wikipedia/commons/0/06/Hissflagge_der_Stadt_Bad_Wildungen.svg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,1,0,0,0,0,TRUE,FALSE
Bassum,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flagge_Bassum.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Beckum,https://upload.wikimedia.org/wikipedia/commons/6/63/Beckum_Fahne.JPG,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Bergisch Gladbach,https://upload.wikimedia.org/wikipedia/commons/b/b1/Bergisch_Gladbach_flag.jpg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Berlin,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Berlin.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
State Berlin,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Berlin_%28state%29.svg,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
East Berlin,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_East_Berlin_%281956%E2%80%931990%29.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Bocholt,https://upload.wikimedia.org/wikipedia/commons/e/e4/Flagge_Bocholt.svg,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Bochum,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Bochum.svg,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Bonn,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flagge_der_kreisfreien_Stadt_Bonn.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,1,0,0,0,0,TRUE,FALSE
Borgholzhausen,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flagge_der_Stadt_Borgholzhausen.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Borkum,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flagge_Borkum.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,1,0,0,0,TRUE,TRUE
Bottrop,https://upload.wikimedia.org/wikipedia/commons/a/a3/Flagge_der_Stadt_Bottrop.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Braunschweig,https://upload.wikimedia.org/wikipedia/commons/5/5c/DEU_Braunschweig_Flag.svg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Bremen,https://upload.wikimedia.org/wikipedia/commons/0/0e/Flag_of_Bremen.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,8,0,0,0,0,0,0,0,TRUE,FALSE
Bremerhaven,https://upload.wikimedia.org/wikipedia/commons/5/57/Bremerhaven.png,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Chemnitz,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flag_of_Chemnitz.svg,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Cologne,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flagge_K%C3%B6ln.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Darmstadt,https://upload.wikimedia.org/wikipedia/commons/8/8f/Hissflagge_der_Stadt_Darmstadt.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,FALSE
Delbrück,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flagge_der_Stadt_Delbr%C3%BCck.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,5,0,1,0,0,0,0,0,TRUE,FALSE
Dinslaken,https://upload.wikimedia.org/wikipedia/commons/2/20/Flagge_Dinslaken.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,FALSE
Dortmund,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Dortmund.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Dransfeld,https://upload.wikimedia.org/wikipedia/commons/7/73/Flagge_Dransfeld.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Dresden,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Dresden.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Duisburg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Duisburg.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Düren,https://upload.wikimedia.org/wikipedia/commons/5/52/Flagge_der_Stadt_D%C3%BCren.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,8,0,0,0,3,0,0,0,TRUE,FALSE
Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flagge_der_Landeshauptstadt_Duesseldorf.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,0,3,0,0,0,TRUE,FALSE
Erfurt,https://upload.wikimedia.org/wikipedia/commons/6/60/Flagge_der_kreisfreien_Stadt_Erfurt_laut_Hauptsatzung.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,1,0,0,3,0,0,0,TRUE,FALSE
Essen,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_essen.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,FALSE
Forst (Lausitz),https://upload.wikimedia.org/wikipedia/commons/5/5e/Hissflagge_der_Stadt_Forst_%28Lausitz%29.svg,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Frankfurt am Main,https://upload.wikimedia.org/wikipedia/commons/c/cc/Flag_of_Frankfurt_am_Main.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,2,0,0,0,TRUE,FALSE
Frankfurt an der Oder,https://upload.wikimedia.org/wikipedia/commons/9/9f/Hissflagge_der_Stadt_Frankfurt_an_der_Oder.png,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Freiburg im Breisgau,https://upload.wikimedia.org/wikipedia/commons/0/02/Flagge_Freiburg_im_Breisgau.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
Freinsheim,https://upload.wikimedia.org/wikipedia/commons/1/1f/Hissflagge_Freinsheim.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,TRUE
Gelsenkirchen,https://upload.wikimedia.org/wikipedia/commons/0/05/Flagge_der_kreisfreien_Stadt_Gelsenkirchen.svg,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Germersheim,https://upload.wikimedia.org/wikipedia/commons/3/3b/Flagge_Germersheim.svg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Gnoien,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flagge_der_Stadt_Gnoien.png,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,0,0,TRUE,FALSE
Grevesmühlen,https://upload.wikimedia.org/wikipedia/commons/f/f7/Flagge_der_Stadt_Grevesm%C3%BChlen.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Gronau (Westf.),https://upload.wikimedia.org/wikipedia/commons/e/e5/Flagge_Gronau.svg,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Guben,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_red_white_5x3.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Güstrow,https://upload.wikimedia.org/wikipedia/commons/2/22/Flagge_der_Stadt_G%C3%BCstrow.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,5,0,0,TRUE,FALSE
Gütersloh,https://upload.wikimedia.org/wikipedia/commons/4/48/Flagge_der_Stadt_G%C3%BCtersloh.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,1,0,0,0,0,0,0,TRUE,FALSE
Hagen,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flagge_der_Stadt_Hagen.svg,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Hagenow,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flagge_der_Stadt_Hagenow.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Halle (Saale),https://upload.wikimedia.org/wikipedia/commons/e/ee/Flag_of_Halle_%28Saale%29.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,2,1,0,TRUE,FALSE
Halle (Westf.),https://upload.wikimedia.org/wikipedia/commons/f/f8/Flagge_der_Stadt_Halle_%28Westfalen%29.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Hamburg,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_Hamburg.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,0,0,2,0,0,TRUE,FALSE
Hamm,https://upload.wikimedia.org/wikipedia/commons/9/9e/Flagge_der_Stadt_Hamm.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,FALSE
Hannover,https://upload.wikimedia.org/wikipedia/commons/b/b2/Flag_of_Hanover_%28city%29.png,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Haren,https://upload.wikimedia.org/wikipedia/commons/8/82/Flagge_Haren_%28Ems%29.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Harsewinkel,https://upload.wikimedia.org/wikipedia/commons/1/19/Flagge_der_Stadt_Harsewinkel.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Heidelberg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Heidelberg_flag.gif,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Heitersheim,https://upload.wikimedia.org/wikipedia/commons/9/9a/Heitersheim-Fl.png,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,FALSE,FALSE
Herne,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flagge_der_Stadt_Herne.svg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,FALSE
Herzberg am Harz,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flagge_Herzberg_am_Harz.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Holzminden,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_white_blue_5x3.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ingolstadt,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flagge_Ingolstadt.png,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,4,0,0,0,0,0,0,0,TRUE,FALSE
Isselburg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flagge_Isselburg.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
Johanngeorgenstadt,https://upload.wikimedia.org/wikipedia/commons/3/34/Hissflagge_der_Stadt_Johanngeorgenstadt.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,FALSE
Kamen,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flagge_Kamen.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Kamp-Lintfort,https://upload.wikimedia.org/wikipedia/commons/0/08/Flagge_Kamp-Lintfort.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,FALSE
Karlsruhe,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flagge_Karlsruhe.svg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Kassel,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flagge_Kassel.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Kiel,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flagge_der_kreisfreien_Stadt_Kiel.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Koblenz,https://upload.wikimedia.org/wikipedia/commons/1/1d/Flagge_Koblenz.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,3,1,0,0,0,0,TRUE,FALSE
Konstanz,https://upload.wikimedia.org/wikipedia/commons/5/57/Flag_of_Konstanz.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,1,0,0,0,0,FALSE,FALSE
Krefeld,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flagge_Krefeld.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Ladenburg,https://upload.wikimedia.org/wikipedia/commons/4/45/Banner_Ladenburg.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,1,0,0,0,0,0,TRUE,FALSE
Leipzig,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Leipzig.svg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Leverkusen,https://upload.wikimedia.org/wikipedia/commons/2/23/Leverkusen_flag.jpg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
Lommatzsch,https://upload.wikimedia.org/wikipedia/commons/2/2e/Flagge_Lommatzsch.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,0,0,0,0,0,TRUE,FALSE
Lübeck,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flagge_der_Hansestadt_L%C3%BCbeck.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,FALSE
Mainz,https://upload.wikimedia.org/wikipedia/commons/f/f9/Mainz_Flagge_quer.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,1,1,0,0,0,0,0,TRUE,FALSE
Mannheim,https://upload.wikimedia.org/wikipedia/commons/3/34/Mannheim-Flagge.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Marienmünster,https://upload.wikimedia.org/wikipedia/commons/8/81/Hissflagge_der_Stadt_Marienm%C3%BCnster.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,1,0,0,TRUE,FALSE
Mittenwalde,https://upload.wikimedia.org/wikipedia/commons/6/69/Flag_red_white_green_5x3.svg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,FALSE,FALSE
Mönchengladbach,https://upload.wikimedia.org/wikipedia/commons/8/87/Flagge_der_kreisfreien_Stadt_M%C3%B6nchengladbach.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,FALSE
Mülheim,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flagge_der_kreisfreien_Stadt_M%C3%BClheim_an_der_Ruhr.svg,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Munich,https://upload.wikimedia.org/wikipedia/commons/5/5e/Flag_of_Munich_%28striped%29.svg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Variant Munich,https://upload.wikimedia.org/wikipedia/commons/c/cd/Flag_of_Munich_%28lozengy%29.svg,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
